Unnamed: 0,Age,CityTier,DurationOfPitch,NumberOfPersonVisiting,NumberOfFollowups,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,MonthlyIncome,TypeofContact_Self Enquiry,Occupation_Large Business,Occupation_Salaried,Occupation_Small Business,Gender_Male,MaritalStatus_Married,MaritalStatus_Single,Designation_Executive,Designation_Manager,Designation_Senior Manager,Designation_VP,ProductPitched_Deluxe,ProductPitched_King,ProductPitched_Standard,ProductPitched_Super Deluxe
3227,42.0,1,14.0,3,2.0,3.0,3.0,0,3,1,2.0,22054.0,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False
4447,41.0,3,12.0,3,5.0,5.0,7.0,1,5,0,1.0,29153.0,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False
3211,38.0,1,10.0,3,4.0,4.0,5.0,0,4,1,1.0,22785.0,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False
2376,34.0,1,13.0,3,3.0,3.0,2.0,0,3,0,0.0,17585.0,True,False,True,False,True,True,False,False,True,False,False,True,False,False,False
279,50.0,1,10.0,3,3.0,4.0,4.0,0,5,1,0.0,34144.0,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False
4466,57.0,1,16.0,3,4.0,3.0,2.0,0,4,0,1.0,29781.0,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True
4436,38.0,1,17.0,4,2.0,3.0,5.0,0,4,1,3.0,23358.0,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False
3889,42.0,1,35.0,3,5.0,4.0,2.0,0,5,1,2.0,32248.0,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True
594,29.0,1,29.0,2,1.0,3.0,2.0,0,2,1,1.0,17700.0,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False
3284,36.0,1,7.0,3,5.0,3.0,8.0,0,2,1,2.0,20936.0,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False
503,34.0,1,6.0,2,3.0,3.0,2.0,0,3,1,0.0,17691.0,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False
3642,34.0,3,23.0,3,4.0,3.0,3.0,1,1,0,1.0,24046.0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False
2503,38.0,1,7.0,3,5.0,3.0,3.0,0,5,1,2.0,24671.0,True,False,True,False,True,True,False,False,True,False,False,True,False,False,False
2259,44.0,2,6.0,3,4.0,5.0,1.0,0,4,1,0.0,25482.0,True,False,False,True,True,True,False,False,False,True,False,False,False,True,False
1092,45.0,1,34.0,3,3.0,3.0,5.0,0,3,1,2.0,17132.0,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False
438,35.0,1,22.0,3,3.0,3.0,5.0,1,2,0,1.0,22632.0,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False
703,38.0,3,16.0,2,3.0,3.0,2.0,1,3,0,1.0,20666.0,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False
2967,51.0,1,35.0,4,3.0,3.0,3.0,1,2,1,3.0,21899.0,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False
350,42.0,2,8.0,2,3.0,3.0,1.0,1,4,1,0.0,17696.0,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False
2120,43.0,1,6.0,2,3.0,3.0,5.0,0,1,1,1.0,20562.0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False
308,58.0,1,6.0,2,5.0,3.0,3.0,1,2,1,1.0,20660.0,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False
892,19.0,1,16.0,3,4.0,4.0,2.0,1,5,1,1.0,16859.0,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False
169,32.0,1,12.0,2,3.0,3.0,4.0,0,2,0,1.0,18038.0,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False
2197,18.0,1,11.0,3,3.0,3.0,2.0,0,1,0,1.0,16051.0,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False
2964,49.0,3,9.0,3,3.0,4.0,5.0,0,3,1,1.0,26798.0,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False
71,29.0,1,8.0,3,3.0,4.0,1.0,0,4,0,0.0,17703.0,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False
153,45.0,1,15.0,2,3.0,4.0,1.0,0,4,1,0.0,17348.0,True,False,True,False,True,True,False,False,True,False,False,True,False,False,False
1869,31.0,1,6.0,3,4.0,5.0,2.0,0,4,1,1.0,17218.0,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False
2202,30.0,1,11.0,2,3.0,4.0,1.0,0,3,0,0.0,17422.0,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False
3675,47.0,1,20.0,3,4.0,4.0,8.0,0,4,1,1.0,24240.0,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
3174,31.0,1,15.0,4,2.0,5.0,2.0,1,2,0,3.0,30094.0,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False
2986,39.0,1,7.0,3,4.0,3.0,6.0,1,2,0,2.0,26539.0,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False
2776,55.0,1,27.0,3,4.0,3.0,5.0,0,4,1,1.0,23547.0,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False
181,34.0,1,33.0,3,3.0,4.0,3.0,0,3,1,0.0,17311.0,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False
2653,47.0,1,7.0,4,4.0,5.0,2.0,0,2,0,1.0,28074.0,True,False,False,True,True,True,False,False,False,True,False,False,False,True,False
1603,41.0,3,15.0,3,3.0,3.0,4.0,1,1,0,1.0,23189.0,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False
3149,40.0,3,9.0,3,2.0,3.0,2.0,0,2,1,2.0,26558.0,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False
2610,42.0,1,21.0,3,4.0,3.0,6.0,0,4,1,2.0,21129.0,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False
2349,60.0,3,13.0,2,1.0,3.0,1.0,1,5,0,0.0,20220.0,True,False,False,True,True,True,False,False,True,False,False,True,False,False,False
4884,28.0,1,31.0,4,5.0,3.0,3.0,1,3,1,2.0,21212.0,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False
1892,19.0,2,8.0,2,4.0,3.0,2.0,0,3,0,0.0,17564.0,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False
3483,35.0,2,16.0,3,4.0,3.0,3.0,0,1,1,1.0,21420.0,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False
1202,38.0,1,10.0,2,3.0,3.0,1.0,0,5,0,0.0,18306.0,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False
2524,31.0,1,7.0,3,5.0,3.0,3.0,1,2,1,2.0,23804.0,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False
2511,46.0,1,14.0,3,4.0,5.0,4.0,0,3,1,2.0,28402.0,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False
4355,43.0,1,12.0,4,4.0,3.0,6.0,0,3,0,2.0,20771.0,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False
2572,23.0,1,9.0,4,4.0,3.0,2.0,0,5,1,3.0,21201.0,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False
33,39.0,3,11.0,2,3.0,3.0,4.0,0,2,0,1.0,17086.0,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False
4186,29.0,1,16.0,4,4.0,3.0,3.0,0,1,1,1.0,20748.0,True,False,False,True,True,True,False,True,False,False,False,False,False,False,False
2818,29.0,3,16.0,4,4.0,3.0,3.0,0,3,1,1.0,23931.0,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
2849,26.0,1,10.0,4,4.0,5.0,7.0,0,5,1,2.0,22709.0,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False
3471,35.0,1,7.0,3,5.0,4.0,7.0,0,1,1,2.0,21972.0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
2453,37.0,1,34.0,4,4.0,3.0,8.0,0,3,1,1.0,23915.0,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False
4867,45.0,3,8.0,3,6.0,4.0,8.0,0,3,0,2.0,21040.0,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
2971,33.0,3,17.0,3,4.0,3.0,3.0,0,4,0,2.0,24074.0,True,False,False,True,True,False,True,False,True,False,False,True,False,False,False
2651,37.0,1,25.0,4,4.0,3.0,3.0,0,3,1,3.0,20831.0,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False
1863,34.0,3,10.0,3,3.0,3.0,1.0,0,1,0,0.0,21538.0,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False
3925,30.0,1,22.0,3,5.0,3.0,2.0,1,1,1,2.0,22871.0,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False
2492,47.0,3,12.0,4,4.0,3.0,6.0,1,5,1,2.0,24450.0,False,False,False,True,True,False,True,False,True,False,False,True,False,False,False
3385,31.0,1,13.0,3,5.0,3.0,2.0,0,4,1,2.0,23305.0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False
520,48.0,3,8.0,2,2.0,4.0,4.0,0,3,1,0.0,23120.0,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False
2881,31.0,3,14.0,3,4.0,4.0,2.0,0,2,1,1.0,21661.0,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False
1271,21.0,3,13.0,2,3.0,4.0,2.0,0,5,1,1.0,17679.0,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False
4582,29.0,1,16.0,4,4.0,3.0,7.0,0,3,0,1.0,21055.0,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False
1277,46.0,1,8.0,2,3.0,3.0,1.0,1,1,1,1.0,34328.0,True,False,False,True,True,True,False,False,False,False,True,False,True,False,False
4876,52.0,3,34.0,3,4.0,3.0,3.0,1,5,1,2.0,32704.0,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
3817,39.0,1,15.0,3,5.0,4.0,3.0,1,1,1,1.0,20811.0,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False
1963,44.0,2,6.0,2,4.0,3.0,5.0,0,5,1,1.0,20985.0,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False
2740,19.0,1,10.0,3,4.0,3.0,3.0,0,4,0,1.0,20098.0,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False
4435,28.0,3,10.0,4,2.0,3.0,3.0,1,1,1,1.0,23325.0,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False
3100,33.0,1,32.0,3,4.0,3.0,3.0,1,5,1,1.0,21473.0,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False
1891,29.0,1,31.0,3,4.0,4.0,6.0,0,3,1,2.0,17546.0,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False
3740,31.0,1,17.0,4,4.0,3.0,2.0,0,4,0,1.0,28345.0,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
4245,28.0,3,7.0,4,4.0,4.0,2.0,1,1,0,2.0,25027.0,False,False,False,True,True,True,False,False,True,False,False,True,False,False,False
4031,37.0,3,18.0,4,4.0,3.0,2.0,0,5,0,3.0,28416.0,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
2725,43.0,3,7.0,3,4.0,3.0,3.0,0,3,1,1.0,23585.0,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False
527,32.0,3,16.0,2,3.0,3.0,2.0,0,4,0,1.0,20396.0,True,False,False,True,True,False,True,False,True,False,False,True,False,False,False
4644,31.0,1,15.0,4,2.0,5.0,2.0,1,1,0,3.0,30094.0,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False
1440,36.0,1,10.0,3,3.0,4.0,1.0,0,3,1,1.0,20131.0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False
3630,36.0,3,19.0,3,4.0,3.0,5.0,1,3,1,1.0,23259.0,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
3166,39.0,1,17.0,4,4.0,3.0,2.0,0,5,0,3.0,21362.0,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False
3383,33.0,1,14.0,4,4.0,3.0,3.0,0,3,1,2.0,23561.0,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False
1266,41.0,1,15.0,3,3.0,5.0,2.0,0,5,1,1.0,17289.0,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False
4047,42.0,3,16.0,4,4.0,3.0,5.0,1,1,0,2.0,26867.0,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False
3475,47.0,3,16.0,3,4.0,3.0,6.0,0,3,0,2.0,28774.0,True,False,False,True,True,True,False,False,False,True,False,False,False,True,False
4666,37.0,1,23.0,3,2.0,5.0,3.0,0,1,1,1.0,21421.0,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False
3702,30.0,1,11.0,4,5.0,5.0,3.0,0,4,0,1.0,20787.0,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False
3200,33.0,1,36.0,4,4.0,3.0,2.0,0,3,1,1.0,22703.0,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False
4412,23.0,1,13.0,4,4.0,3.0,2.0,0,1,1,2.0,21451.0,True,False,False,True,True,True,False,True,False,False,False,False,False,False,False
3772,28.0,3,30.0,3,5.0,3.0,3.0,0,1,1,2.0,22218.0,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False
3516,30.0,1,9.0,4,4.0,4.0,2.0,0,5,0,3.0,21858.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
2888,49.0,3,9.0,3,4.0,3.0,4.0,0,5,1,1.0,22729.0,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
4002,31.0,1,9.0,5,5.0,3.0,3.0,0,4,1,2.0,22830.0,True,False,True,False,True,True,False,False,True,False,False,True,False,False,False
716,41.0,1,15.0,3,3.0,3.0,3.0,0,4,1,2.0,34419.0,False,False,False,True,True,True,False,False,False,False,True,False,True,False,False
850,32.0,3,8.0,3,3.0,5.0,2.0,0,3,0,1.0,17827.0,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False
912,26.0,1,10.0,2,3.0,3.0,2.0,1,1,0,0.0,17875.0,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False
2935,44.0,1,16.0,4,4.0,3.0,5.0,1,3,1,1.0,24357.0,False,False,False,True,True,True,False,False,True,False,False,True,False,False,False
1180,36.0,1,13.0,3,3.0,4.0,3.0,0,1,0,2.0,17013.0,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False
674,58.0,1,11.0,2,4.0,4.0,3.0,1,5,1,1.0,25552.0,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False
2749,37.0,1,31.0,3,4.0,4.0,2.0,0,3,0,1.0,24352.0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
3159,34.0,1,7.0,3,2.0,4.0,3.0,1,3,0,2.0,24166.0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
1595,26.0,1,12.0,2,4.0,4.0,2.0,0,3,1,1.0,17368.0,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False
439,31.0,1,26.0,3,3.0,3.0,4.0,0,3,1,0.0,24824.0,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
23,21.0,1,21.0,3,3.0,3.0,2.0,0,3,1,1.0,16232.0,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False
4062,42.0,1,16.0,4,4.0,5.0,4.0,0,1,0,1.0,20916.0,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False
4099,34.0,1,21.0,4,4.0,4.0,3.0,0,5,1,2.0,21434.0,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False
4003,47.0,3,16.0,4,5.0,3.0,3.0,0,5,1,3.0,28297.0,True,False,False,True,True,False,True,False,False,True,False,False,False,True,False
1910,34.0,2,29.0,2,3.0,5.0,1.0,1,3,1,0.0,24950.0,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
3563,39.0,3,21.0,4,4.0,4.0,2.0,0,5,1,3.0,28602.0,True,False,True,False,True,True,False,False,True,False,False,True,False,False,False
546,29.0,3,16.0,2,3.0,3.0,2.0,0,4,0,0.0,17642.0,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False
3449,30.0,2,24.0,3,5.0,5.0,3.0,0,3,0,1.0,26666.0,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False
470,24.0,3,30.0,2,3.0,3.0,1.0,0,4,0,1.0,17400.0,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False
3893,33.0,1,9.0,4,4.0,5.0,3.0,0,1,1,2.0,21117.0,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False
617,44.0,1,10.0,2,3.0,4.0,1.0,0,2,1,0.0,20933.0,True,False,False,True,True,False,True,False,True,False,False,True,False,False,False
695,37.0,3,6.0,2,4.0,3.0,6.0,0,2,1,1.0,25609.0,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False
2853,43.0,1,36.0,4,4.0,3.0,4.0,0,3,1,3.0,23234.0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False
242,41.0,1,25.0,2,3.0,5.0,3.0,0,2,1,0.0,18072.0,True,False,True,False,True,True,False,False,True,False,False,True,False,False,False
3537,43.0,1,9.0,3,4.0,3.0,4.0,1,3,1,1.0,28802.0,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False
1396,53.0,3,30.0,3,3.0,5.0,7.0,1,3,1,2.0,25448.0,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False
987,51.0,3,8.0,2,3.0,4.0,3.0,0,4,0,0.0,25596.0,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False
2851,46.0,1,17.0,4,4.0,3.0,5.0,0,5,1,1.0,21332.0,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False
3908,27.0,3,12.0,2,5.0,3.0,2.0,0,1,0,1.0,21644.0,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False
3575,35.0,1,17.0,4,5.0,3.0,3.0,0,4,1,2.0,23741.0,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False
2626,42.0,3,27.0,4,4.0,4.0,3.0,1,4,0,3.0,21818.0,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False
2623,39.0,1,16.0,4,4.0,3.0,3.0,0,2,1,2.0,20966.0,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False
2130,58.0,1,8.0,2,4.0,3.0,1.0,1,1,1,0.0,17380.0,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False
2498,27.0,3,30.0,3,5.0,3.0,2.0,1,2,1,1.0,22835.0,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
2923,25.0,1,14.0,3,4.0,3.0,3.0,1,4,0,1.0,21564.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1464,26.0,3,11.0,1,4.0,3.0,1.0,0,1,0,0.0,17966.0,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False
4681,38.0,1,10.0,3,4.0,4.0,5.0,0,4,1,1.0,22785.0,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False
4360,42.0,3,17.0,3,4.0,3.0,2.0,0,1,0,2.0,24908.0,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
286,44.0,1,30.0,2,3.0,3.0,4.0,1,5,0,1.0,18161.0,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False
4715,51.0,3,7.0,3,4.0,3.0,5.0,1,1,1,2.0,23406.0,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
2587,31.0,1,25.0,4,4.0,3.0,3.0,0,2,1,1.0,21310.0,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False
1259,30.0,1,22.0,2,1.0,3.0,4.0,0,1,1,0.0,20294.0,True,False,True,False,True,True,False,False,True,False,False,True,False,False,False
2474,34.0,1,9.0,4,4.0,3.0,6.0,0,3,1,3.0,21174.0,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False
3558,49.0,1,22.0,4,4.0,5.0,2.0,0,1,1,1.0,21045.0,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False
1262,43.0,1,23.0,2,4.0,3.0,1.0,1,5,1,1.0,17437.0,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False
2768,31.0,1,35.0,4,4.0,3.0,3.0,0,3,0,3.0,24453.0,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
2027,35.0,1,8.0,3,3.0,5.0,3.0,0,4,1,2.0,20093.0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False
4863,40.0,3,14.0,4,4.0,3.0,3.0,1,1,1,3.0,23212.0,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False
458,40.0,3,34.0,2,5.0,5.0,4.0,0,5,1,0.0,25932.0,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False
2668,32.0,1,7.0,3,6.0,3.0,2.0,0,3,1,1.0,23023.0,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False
653,50.0,1,8.0,3,3.0,5.0,2.0,0,5,1,2.0,32924.0,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True
2097,52.0,1,31.0,2,4.0,3.0,4.0,0,5,0,1.0,28826.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
236,33.0,1,8.0,2,3.0,5.0,1.0,0,3,1,0.0,17707.0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
393,34.0,3,10.0,3,3.0,3.0,1.0,0,2,1,0.0,21538.0,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
2454,36.0,1,23.0,3,3.0,4.0,2.0,0,3,1,2.0,21104.0,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False
964,34.0,3,21.0,3,3.0,5.0,2.0,0,1,1,2.0,21125.0,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False
2670,38.0,3,11.0,3,4.0,3.0,6.0,0,4,1,1.0,20855.0,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False
1873,41.0,3,6.0,2,1.0,5.0,2.0,0,3,1,1.0,23392.0,True,False,False,True,True,True,False,False,False,True,False,False,False,True,False
4880,59.0,1,28.0,4,4.0,4.0,6.0,0,3,1,2.0,28686.0,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False
319,32.0,3,14.0,3,4.0,4.0,2.0,1,2,1,0.0,20228.0,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False
1587,36.0,3,17.0,3,3.0,3.0,1.0,0,5,0,2.0,24738.0,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
3651,56.0,1,29.0,4,5.0,4.0,7.0,0,1,1,2.0,22215.0,True,True,False,False,True,True,False,True,False,False,False,False,False,False,False
2087,44.0,1,10.0,2,3.0,4.0,1.0,0,1,1,1.0,20933.0,True,False,False,True,True,False,True,False,True,False,False,True,False,False,False
772,56.0,1,15.0,3,3.0,3.0,3.0,0,2,0,0.0,17942.0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
2118,37.0,3,27.0,2,3.0,3.0,6.0,0,1,1,0.0,17973.0,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False
1162,35.0,3,16.0,2,4.0,5.0,1.0,0,5,1,1.0,25306.0,True,False,False,True,True,True,False,False,False,True,False,False,False,True,False
1926,31.0,3,13.0,2,4.0,3.0,1.0,0,3,1,0.0,26557.0,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False
4189,38.0,1,7.0,4,4.0,3.0,4.0,1,3,0,1.0,32281.0,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
3454,56.0,1,7.0,3,2.0,3.0,4.0,0,5,1,1.0,33410.0,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True
117,36.0,3,17.0,3,3.0,3.0,1.0,0,5,0,0.0,24738.0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
3856,31.0,1,7.0,4,4.0,4.0,3.0,0,5,0,2.0,22426.0,True,False,False,True,True,True,False,True,False,False,False,False,False,False,False
3952,37.0,1,12.0,3,5.0,5.0,2.0,1,1,1,2.0,22097.0,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False
61,38.0,1,35.0,2,3.0,3.0,2.0,0,3,1,0.0,17406.0,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False
983,34.0,1,8.0,3,3.0,3.0,2.0,0,5,1,1.0,21687.0,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False
3914,42.0,3,7.0,4,4.0,3.0,2.0,1,4,0,3.0,24671.0,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False
1487,22.0,1,22.0,3,1.0,3.0,2.0,1,3,0,2.0,17935.0,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False
3010,48.0,3,34.0,4,2.0,3.0,6.0,1,4,1,3.0,25075.0,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False
3953,34.0,3,7.0,3,2.0,5.0,4.0,0,3,0,2.0,24054.0,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False
4722,30.0,1,35.0,4,4.0,3.0,6.0,0,5,1,1.0,21192.0,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False
3286,29.0,1,19.0,4,4.0,3.0,3.0,1,4,1,1.0,21193.0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
150,40.0,1,32.0,2,3.0,4.0,2.0,0,2,1,0.0,20605.0,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False
1876,52.0,1,9.0,2,4.0,3.0,3.0,1,1,1,0.0,22969.0,True,False,False,True,True,True,False,False,False,True,False,False,False,True,False
422,19.0,2,8.0,2,4.0,3.0,2.0,0,3,1,1.0,17564.0,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False
4636,39.0,1,17.0,4,4.0,3.0,2.0,0,5,0,1.0,21362.0,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False
3542,41.0,1,15.0,4,4.0,3.0,5.0,1,3,1,2.0,22747.0,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False
2026,53.0,1,12.0,2,3.0,3.0,3.0,0,5,1,1.0,17450.0,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
4266,49.0,3,36.0,4,4.0,3.0,5.0,0,4,0,2.0,31182.0,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False
1452,50.0,3,6.0,3,3.0,3.0,1.0,0,3,1,1.0,21728.0,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False
636,35.0,1,31.0,3,3.0,4.0,2.0,1,3,0,0.0,17022.0,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False
1880,30.0,1,8.0,2,5.0,3.0,3.0,0,1,1,0.0,21091.0,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False
3078,26.0,3,10.0,4,4.0,5.0,3.0,1,4,1,1.0,22872.0,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False
4394,31.0,3,19.0,4,5.0,5.0,3.0,0,5,1,3.0,20711.0,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False
664,36.0,1,20.0,3,3.0,3.0,1.0,1,5,1,2.0,21586.0,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False
2307,40.0,1,15.0,2,3.0,3.0,1.0,0,4,1,1.0,28499.0,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False
440,34.0,2,29.0,2,3.0,5.0,1.0,1,3,1,0.0,24950.0,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
3763,33.0,3,17.0,4,4.0,3.0,2.0,0,3,1,2.0,23326.0,False,False,False,True,True,False,True,False,True,False,False,True,False,False,False
4861,53.0,3,14.0,4,4.0,3.0,4.0,1,4,1,3.0,27124.0,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False
462,34.0,3,27.0,3,2.0,3.0,2.0,0,3,1,0.0,20337.0,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False
